::ffff:207.46.13.180 - - [09/Nov/2022:00:01:35 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36"
::ffff:24.5.43.55 - - [09/Nov/2022:00:04:02 +0000] "GET /images/dragon-trans.png HTTP/1.1" 304 - "https://wadokikai.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::ffff:24.5.43.55 - - [09/Nov/2022:00:04:06 +0000] "GET /images/tiger.bmp HTTP/1.1" 304 - "https://wadokikai.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"
::ffff:205.210.31.158 - - [09/Nov/2022:00:07:58 +0000] "GET / HTTP/1.1" 200 58140 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
::ffff:67.160.201.88 - - [09/Nov/2022:00:14:33 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "-" "Client/20303 CFNetwork/1335.0.3 Darwin/21.6.0"
::ffff:198.235.24.14 - - [09/Nov/2022:00:17:22 +0000] "GET / HTTP/1.1" 200 58140 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
::ffff:135.125.246.110 - - [09/Nov/2022:00:21:34 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:135.125.246.110 - - [09/Nov/2022:00:21:35 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:67.160.201.88 - - [09/Nov/2022:00:23:46 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "-" "Client/20303 CFNetwork/1335.0.3 Darwin/21.6.0"
::ffff:196.240.143.59 - - [09/Nov/2022:00:46:13 +0000] "GET / HTTP/1.1" 200 58140 "-" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
::ffff:196.240.143.59 - - [09/Nov/2022:00:46:19 +0000] "GET /contact?s=1&ss=5 HTTP/1.1" 200 9997 "http://wadokikai.org" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
::ffff:196.240.143.59 - - [09/Nov/2022:00:46:21 +0000] "GET /contact?s=1&ss=4 HTTP/1.1" 200 9997 "http://wadokikai.org" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
::ffff:196.240.143.59 - - [09/Nov/2022:00:46:22 +0000] "GET /contact?s=1&ss=3 HTTP/1.1" 200 9997 "http://wadokikai.org" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
::ffff:196.240.143.59 - - [09/Nov/2022:00:46:23 +0000] "GET /contact?s=1&ss=6 HTTP/1.1" 200 9997 "http://wadokikai.org" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
::ffff:196.240.143.59 - - [09/Nov/2022:00:46:24 +0000] "GET /contact?s=1&ss=9 HTTP/1.1" 200 9997 "http://wadokikai.org" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
::ffff:196.240.143.59 - - [09/Nov/2022:00:46:26 +0000] "GET /contact?s=1&ss=8 HTTP/1.1" 200 9997 "http://wadokikai.org" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
