::ffff:193.32.162.159 - - [31/Jan/2023:00:09:48 +0000] "GET / HTTP/1.1" 200 57378 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
::ffff:54.36.112.44 - - [31/Jan/2023:00:25:39 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:54.36.112.44 - - [31/Jan/2023:00:25:40 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:114.119.149.171 - - [31/Jan/2023:00:28:09 +0000] "GET /joinemail?type=blackbeltclasses HTTP/1.1" 200 8998 "http://34.212.47.6/events" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
::ffff:114.119.130.99 - - [31/Jan/2023:00:37:14 +0000] "GET /joinemail?type=tournaments HTTP/1.1" 200 8829 "http://34.212.47.6/events" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)"
::ffff:192.241.200.80 - - [31/Jan/2023:00:54:20 +0000] "GET /druid/index.html HTTP/1.1" 404 155 "-" "Mozilla/5.0 zgrab/0.x"
::ffff:66.249.70.55 - - [31/Jan/2023:00:56:30 +0000] "GET / HTTP/1.1" 200 57378 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
::ffff:54.36.112.44 - - [31/Jan/2023:01:00:43 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:54.36.112.44 - - [31/Jan/2023:01:00:44 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:8.142.168.136 - - [31/Jan/2023:01:01:11 +0000] "HEAD / HTTP/1.1" 200 57378 "-" "Mozilla/5.0 (linux; u; android 9; zh-cn; v1816a build/pkq1.180819.001) applewebkit/537.36 (khtml, like gecko) version/4.0 chrome/57"
::ffff:8.142.168.136 - - [31/Jan/2023:01:01:31 +0000] "HEAD / HTTP/1.1" 200 57378 "-" "Mozilla/5.0 (linux; u; android 9; zh-cn; v1816a build/pkq1.180819.001) applewebkit/537.36 (khtml, like gecko) version/4.0 chrome/57"
::ffff:8.142.168.136 - - [31/Jan/2023:01:01:32 +0000] "GET / HTTP/1.1" 200 57378 "-" "Mozilla/5.0 (linux; u; android 9; zh-cn; v1816a build/pkq1.180819.001) applewebkit/537.36 (khtml, like gecko) version/4.0 chrome/57"
::ffff:8.142.168.136 - - [31/Jan/2023:01:01:37 +0000] "GET / HTTP/1.1" 200 57378 "-" "Mozilla/5.0 (linux; u; android 9; zh-cn; v1816a build/pkq1.180819.001) applewebkit/537.36 (khtml, like gecko) version/4.0 chrome/57"
::ffff:185.180.143.79 - - [31/Jan/2023:01:06:27 +0000] "GET / HTTP/1.1" 200 57378 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
::ffff:185.180.143.79 - - [31/Jan/2023:01:06:27 +0000] "GET /showLogin.cc HTTP/1.1" 404 151 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
::ffff:135.125.244.48 - - [31/Jan/2023:01:14:38 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:135.125.244.48 - - [31/Jan/2023:01:14:38 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:205.210.31.144 - - [31/Jan/2023:01:46:18 +0000] "GET / HTTP/1.1" 200 57378 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
::ffff:135.125.244.48 - - [31/Jan/2023:01:47:41 +0000] "GET /.env HTTP/1.1" 404 143 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:135.125.244.48 - - [31/Jan/2023:01:47:41 +0000] "POST / HTTP/1.1" 404 140 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
::ffff:185.165.190.17 - - [31/Jan/2023:02:12:50 +0000] "GET / HTTP/1.1" 200 57378 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/98.0.4758.102 Safari/537.36"
::ffff:185.165.190.17 - - [31/Jan/2023:02:13:05 +0000] "GET /robots.txt HTTP/1.1" 404 149 "-" "-"
::ffff:185.165.190.17 - - [31/Jan/2023:02:13:06 +0000] "GET /sitemap.xml HTTP/1.1" 404 150 "-" "-"
::ffff:185.165.190.17 - - [31/Jan/2023:02:13:07 +0000] "GET /.well-known/security.txt HTTP/1.1" 404 163 "-" "-"
::ffff:185.165.190.17 - - [31/Jan/2023:02:13:08 +0000] "GET /images/favicon.ico HTTP/1.1" 200 3638 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:80.0) Gecko/20100101 Firefox/80.0"
::ffff:69.181.156.202 - - [31/Jan/2023:02:13:09 +0000] "GET /contact HTTP/1.1" 200 10017 "https://www.bing.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:102.0) Gecko/20100101 Firefox/102.0"
::ffff:69.181.156.202 - - [31/Jan/2023:02:13:09 +0000] "GET /css/wadokikai.css HTTP/1.1" 200 4337 "http://wadokikai.org/contact" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:102.0) Gecko/20100101 Firefox/102.0"
::ffff:69.181.156.202 - - [31/Jan/2023:02:13:09 +0000] "GET /images/wkkpatch22_med.png HTTP/1.1" 200 32301 "http://wadokikai.org/contact" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:102.0) Gecko/20100101 Firefox/102.0"
::ffff:69.181.156.202 - - [31/Jan/2023:02:13:14 +0000] "GET /images/favicon.ico HTTP/1.1" 200 3638 "http://wadokikai.org/contact" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:102.0) Gecko/20100101 Firefox/102.0"
::ffff:69.181.156.202 - - [31/Jan/2023:02:13:17 +0000] "GET /js/common.js HTTP/1.1" 304 - "http://wadokikai.org/contact" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:102.0) Gecko/20100101 Firefox/102.0"
::ffff:174.194.198.244 - - [31/Jan/2023:02:27:56 +0000] "GET / HTTP/1.1" 200 57378 "https://www.google.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1"
::ffff:174.194.198.244 - - [31/Jan/2023:02:27:56 +0000] "GET /css/wadokikai.css HTTP/1.1" 200 4337 "http://wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1"
::ffff:174.194.198.244 - - [31/Jan/2023:02:27:56 +0000] "GET /images/wkkpatch22_med.png HTTP/1.1" 200 32301 "http://wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1"
::ffff:174.194.198.244 - - [31/Jan/2023:02:27:57 +0000] "GET /js/common.js HTTP/1.1" 200 2255 "http://wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1"
::ffff:174.194.198.244 - - [31/Jan/2023:02:27:57 +0000] "GET /images/schools/alamedakaratedomap.jpg HTTP/1.1" 200 38311 "http://wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1"
::ffff:174.194.198.244 - - [31/Jan/2023:02:27:57 +0000] "GET /images/schools/orindakaratedomap.jpg HTTP/1.1" 200 34167 "http://wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1"
::ffff:174.194.198.244 - - [31/Jan/2023:02:27:58 +0000] "GET /images/schools/dcakaratedomap.jpg HTTP/1.1" 200 35262 "http://wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1"
::ffff:174.194.198.244 - - [31/Jan/2023:02:27:58 +0000] "GET /images/schools/harborbaykaratedomap.jpg HTTP/1.1" 200 37245 "http://wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1"
::ffff:174.194.198.244 - - [31/Jan/2023:02:28:00 +0000] "GET /images/schools/corpuzkaratedomap.jpg HTTP/1.1" 200 36421 "http://wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1"
::ffff:174.194.198.244 - - [31/Jan/2023:02:28:00 +0000] "GET /images/schools/nunleykaratedomap.jpg HTTP/1.1" 200 42667 "http://wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1"
::ffff:174.194.198.244 - - [31/Jan/2023:02:28:01 +0000] "GET /images/schools/marinkaratedomap.jpg HTTP/1.1" 200 32400 "http://wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1"
::ffff:174.194.198.244 - - [31/Jan/2023:02:28:01 +0000] "GET /images/schools/earhartkaratedomap.jpg HTTP/1.1" 200 41366 "http://wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1"
::ffff:174.194.198.244 - - [31/Jan/2023:02:28:02 +0000] "GET /images/schools/martinezkaratedomap.jpg HTTP/1.1" 200 37724 "http://wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1"
::ffff:174.194.198.244 - - [31/Jan/2023:02:28:02 +0000] "GET /images/schools/manzanitakaratedomap.jpg HTTP/1.1" 200 55402 "http://wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1"
::ffff:174.194.198.244 - - [31/Jan/2023:02:28:03 +0000] "GET /images/dragon-trans.png HTTP/1.1" 200 85661 "http://wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1"
::ffff:174.194.198.244 - - [31/Jan/2023:02:28:06 +0000] "GET /images/tiger.bmp HTTP/1.1" 200 311274 "http://wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1"
::ffff:174.194.198.244 - - [31/Jan/2023:02:28:06 +0000] "GET /images/wadokikai%20kanji.jpg HTTP/1.1" 200 35066 "http://wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1"
::ffff:174.194.198.244 - - [31/Jan/2023:02:28:07 +0000] "GET /images/favicon.ico HTTP/1.1" 200 3638 "http://wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1"
::ffff:174.194.198.244 - - [31/Jan/2023:02:28:17 +0000] "GET /images/wadokikai%20kanji.jpg HTTP/1.1" 304 - "http://wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1"
::ffff:174.194.198.244 - - [31/Jan/2023:02:28:33 +0000] "GET /images/dragon-trans.png HTTP/1.1" 304 - "http://wadokikai.org/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1"
::ffff:174.194.198.244 - - [31/Jan/2023:02:28:34 +0000] "GET / HTTP/1.1" 200 57378 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1"
::ffff:174.194.198.244 - - [31/Jan/2023:02:28:34 +0000] "GET /apple-touch-icon-120x120-precomposed.png HTTP/1.1" 404 179 "-" "MobileSafari/8614.4.6.0.5 CFNetwork/1404.0.5 Darwin/22.3.0"
::ffff:174.194.198.244 - - [31/Jan/2023:02:28:34 +0000] "GET /apple-touch-icon-120x120.png HTTP/1.1" 404 167 "-" "MobileSafari/8614.4.6.0.5 CFNetwork/1404.0.5 Darwin/22.3.0"
